pan,re00,im00,re01,im01,re02,im02,re03,im03,re04,im04,re05,im05,re06,im06,re07,im07,re08,im08,re09,im09,re10,im10,re11,im11,re12,im12,re13,im13,re14,im14,re15,im15,re16,im16,re17,im17,re18,im18,re19,im19,re20,im20,re21,im21,re22,im22,re23,im23,re24,im24,re25,im25,re26,im26,re27,im27,re28,im28,re29,im29,re30,im30,re31,im31
-20.88,211.2204620095695,-163.87855579918238,1962.1602683835622,-1062.4943864617535,18.848697703108847,2026.0593847727205,-230.34589302966867,-106.45046132152032,-2415.2428469240076,2280.361029439823,213.56159961698793,-149.0675894294461,-100.8420131059417,647.805065092664,-1374.7275269184624,-3134.737740424275,-84.83160788603328,299.22069701227747,2054.1842375154083,2935.910722472726,-182.7992408408807,323.9217523617601,521.9627307072171,103.40692546318476,198.31393091931358,-194.1226063061083,4586.683312398813,1568.0903300599798,-313.8754523263573,-196.62353293818975,-2453.7616756603175,-1690.1162702273923,1722.3573118808856,971.8996725047938,338.4397971171442,-3082.638545032096,-208.36575050194125,-50.82180077283243,-237.98241522931752,-237.38143112638585,-305.3710447104255,-140.05269022325228,-3248.453135066221,1061.934666837683,-103.7548339061459,473.4114790932799,-1181.0119430473605,-3026.638820440321,201.65278711617572,268.5981416101551,599.5755145067269,-70.86586204659424,-2726.7473078322596,-3168.1492320084008,-2364.257767090498,-2420.446180379787,537.2939129757149,-280.24856926589626,-42.796261825349035,-131.7368512800388,-36.588533124319696,-233.1564772539253,6073.126120804588,0.0
-20.13400000000001,443.77589117491675,-561.7071374606472,3432.588204059032,-4130.694380516921,1167.875008662398,5029.8788132658565,-565.3714297458025,-248.2470579660858,-6346.992761172077,4450.868340414552,698.631912201479,-139.15792257561765,-166.41211181533282,1510.523533532992,-2686.5403101974293,-6916.105301440243,-471.0162981149711,676.0352530602446,3193.7686667024554,8588.430237283772,-690.9480032022925,881.8285492748678,1015.5811494198208,415.94613760388,744.7675622574936,-426.7962584880045,11084.951683213221,1021.6187256462715,-1014.2171901606839,-698.0609496863342,-6473.7588018692595,-3652.830361180127,4100.069452336708,1743.506720562781,-284.3299676151749,-7590.934625071443,-475.1242705755252,-155.52575710614965,-646.9443619228609,-708.583438927901,-921.1762363357716,-316.37091213565395,-8167.39547563826,1301.9894617266568,-414.4229310382951,1190.015913949662,-2479.65221307167,-6719.483533379721,619.6323343430147,785.6999820251805,1514.2558711176302,-142.6993446976119,-4546.167431349974,-9333.122226093308,-4865.556495552362,-6727.1944063382325,1098.2414264280092,-851.1538306507448,-267.67855584682275,-500.0604687848842,-254.00836515348092,-435.78381254594564,15124.545566826042,0.0
-19.389000000000006,173.17768147592918,-339.4080234561984,1795.6841601172157,-2404.383190630553,504.5864208982342,2478.6848754822468,-335.57780316125786,-106.31802379848288,-3127.962136629054,3338.00316241325,213.67437280031888,-177.78220175277488,50.143445472192454,656.9411289715913,-2397.7027530387377,-3838.858678498476,-239.2409732433316,264.3257371916114,1750.9410732091826,4353.886484236314,-270.94441478089857,331.46573450750253,612.4922931167314,105.90710651224832,323.5362173122024,-339.22922090818395,6413.406396775171,1502.224425754232,-464.2980826857421,-316.42697599441345,-3320.6684039581924,-2249.7036371399618,2339.0401737755583,540.9903952980324,-320.79760228971094,-4385.354147913557,-258.1668168054785,-1.8722645630040375,-350.47954995989437,-314.28315202092404,-449.1482864844003,-182.55194191264718,-4060.630788317658,2131.448065612772,-80.01845768455341,553.7362568569192,-2516.8892972728686,-3608.457451859155,290.8721966036499,397.7087933408178,742.8882007530857,-6.091334736744643,-2582.684825745251,-4562.994684148756,-2933.863348859999,-3752.3814547568836,805.9479045058431,-468.4835103438373,-125.30325412722746,-245.65567439843664,-99.74485208500444,-211.28846268763678,7940.933381051007,0.0
-18.643000000000015,156.24616445674195,-356.2577787163839,1088.4805658599435,-3186.901493144708,956.3868247195943,2763.0105073142167,-333.15177354077935,-77.64109597734792,-3652.0853438590893,3728.98872181749,253.55331786756477,-124.4196548209274,105.09130670610831,597.5851658838312,-2960.1417059595956,-4082.6984431462324,-288.70086663612665,210.60462151176472,1560.8088118106848,5586.425652367245,-364.91426556549106,361.2129677751193,600.4731836239439,106.81316827635936,302.71116452317705,-370.50132841069046,7469.573436417091,1331.8237110412297,-520.9555394857565,-388.85991383338086,-3901.5074965271897,-2543.608003241944,2626.4503707540302,199.79779710731,-988.624658430911,-5194.26633617846,-265.2206185560925,23.110171765127475,-426.3609554371518,-360.4111594040072,-441.21082207204677,-99.09536036967427,-4495.240326913825,2257.2835099668973,-79.29535731364548,536.0747729909939,-2998.7568569529135,-4032.6836598171535,326.6078596164813,490.1548163913425,833.8763062522347,60.339829681876026,-2428.7003101622868,-5873.188115810549,-3088.0952512280796,-4378.696553389618,822.1351737409502,-528.0487409376906,-48.35028149888134,-250.9846685713073,-169.136388099428,-164.79809002828105,8514.561895813145,0.0
-17.897000000000002,60.159905276511005,-302.7386428199872,421.831707527413,-2444.063586198879,955.8338589109424,2088.6375209076255,-284.2482499743969,-22.41060714424774,-3041.4729318616746,3295.82889554629,205.55176477407957,-74.24375640685844,123.87431900052489,449.18711635223957,-2441.009697745354,-2829.143935218556,-243.0306876370264,113.67146466261906,906.6929753480747,4894.0319423242345,-319.8070419016058,217.4367736813998,471.1350812397663,58.88406097864519,329.3603300248076,-275.0525301167034,6145.5522350608435,876.8435517231549,-458.30918981239745,-289.1594108304873,-2872.050958199011,-1987.1585672766394,2048.496169607146,-152.53926851464195,-1177.8245343226235,-4409.874161510295,-157.96479296525115,37.54017202065607,-370.60322951438513,-238.87614374805833,-381.9937152893489,-42.26981292184743,-3637.231726314806,1936.8384425476463,-38.12872938047409,391.5924403588075,-2600.5222087177553,-2847.8552935676207,281.12433959596433,402.68908020761694,666.7791353615531,107.55228718515195,-1607.7306455158282,-5184.531712254165,-2460.1979396918755,-3805.2213064403436,727.9679048208836,-413.93347401094906,-24.798221688310512,-194.2862403363128,-126.19218269290683,-133.78614724599544,8489.495795206512,0.0
-17.151000000000003,62.71554186470987,-364.1789845488681,-62.03500516738101,-2509.6039489588998,1035.4795880840336,1810.992306652666,-347.28322957377566,27.02761876367612,-2446.6467704034767,3049.6265857912013,217.32690042452393,-46.76243838616641,216.0997390823573,415.498472298549,-2563.069142060992,-2404.678020380749,-298.5340698392123,107.63832378927434,376.6923636291413,4410.991705905884,-365.7738384767082,243.23430280825534,441.74465981845196,71.34965195370307,358.4712565227576,-347.5063457220607,5590.890036344901,514.54636046469,-532.9720326944303,-346.211388058308,-2569.5700014638387,-1744.0142226685039,1913.0595308845782,-513.2194048985549,-1441.2314025843039,-3687.4892035410453,-153.2181794996934,70.60744888275863,-330.40494507575465,-246.5214720751984,-419.5849414659992,0.8361785754243733,-3172.2000549617824,1783.2725715060715,-35.11012756873347,373.3405165971818,-2801.587941048004,-2512.3903615485992,302.4760263687342,434.0057492187218,705.2834673940864,213.93560528275742,-1066.957209145533,-4710.31277935396,-1976.725567237534,-3447.8183332971666,803.5809995294,-561.9442268728998,-71.55311087959929,-219.50062949700558,-193.45443527057932,-78.36221434353891,6868.499905794569,0.0
-16.406000000000002,-15.759536847079344,-455.7144028297801,-591.9914579477486,-3359.643376946212,1725.5691102817123,2089.8129023306537,-424.2515357650353,100.53561365361658,-3120.0106718072484,4032.44591788485,253.1680146943367,103.52616160682673,230.999953487578,466.1577232341896,-3620.5597544804345,-2810.5886402269616,-366.54790726991905,36.26673175307535,290.08403844049803,6349.827705790964,-479.7808915300209,244.58391169047167,477.7877589026466,56.27720229670702,495.9156882148541,-346.74192166258933,7159.718385010956,672.649889933542,-637.4442062813038,-445.5168047561839,-3223.7219404935395,-2365.138639309246,2351.7450701802027,-1311.45123528154,-2722.869126419997,-4734.735577143137,-71.19188741412806,147.0005767716698,-390.57667896011435,-196.2394120002993,-480.1909492978248,11.175791221191838,-3884.1059900589594,2755.489073876756,38.148198481088166,408.7797529286829,-3843.8829156844395,-2956.2095071456147,348.15637690951485,519.7019558915214,912.5304366630962,251.38811301454825,-1188.396908590577,-6471.898230478824,-2801.8171097215463,-4854.48182364569,931.2872401838492,-725.3036817161972,-108.30494391961808,-294.7015542508656,-232.7777427000462,-45.293905388090806,10109.992209487931,0.0
-15.66000000000001,-200.06554428654465,-88.24222387101767,-1805.0478523017368,-618.0132432616424,1370.7308272541618,-81.95836973850157,-103.12138128735955,185.26211561546646,784.4504968684278,1686.835547975374,122.98860690155885,-93.13479768344905,233.9940213470755,-150.92770174637732,-1544.6115779104334,961.0237817646268,-57.89966129701968,146.79400328458794,2192.5560457891743,2272.5791492938497,-108.3769393838054,346.0851977149557,-8.586058196393736,-158.0092382251845,11.513462416164316,-247.03736149741945,1269.3020222877838,-2664.663173905519,-418.4776480579719,54.173381877228564,-1497.6869796815856,480.2404637605,29.11097619835016,-1364.7960636803027,-2106.4833143518636,-145.25482117674687,264.6069765475915,1.1656743741636584,-156.411245539508,-62.59389801533007,-54.87450913829315,249.71340986791256,347.7397788720905,2140.91523853413,174.36148910774523,109.4473884411185,-1489.1869557478112,1056.7139465732496,265.10898075971244,58.4017814822455,352.02773045734,-246.29713162052104,-2604.9279887402427,-1462.7633845143148,-2419.111532936564,-233.57951461636685,-37.136345667799446,-619.3805979457914,-246.42595846707417,-168.14359221872732,-14.64485719774433,95.87965928254299,2590.1838495272686,-3298.239304780086
-14.91399999999999,-62.57732971036463,-401.09424485249804,-1190.451464010429,-2392.567808158195,1683.5114836935468,1316.299047363591,-297.08966477568515,154.59387590879382,-2262.8782486305577,3196.4200711909316,147.24211402209255,173.9239062001536,252.64891056283182,224.69878735277098,-2668.773055574755,-1293.1873526188422,-299.0359583847687,-63.706435904892956,-786.0567475801968,4506.69377918833,-536.8428720773095,105.47548053784703,376.6391860024265,71.83623144711932,417.243299511286,-257.1903293280276,5171.119076257051,320.0324037556745,-620.9085136295082,-346.8347254185487,-1974.8466067775084,-1779.7062089244848,1325.4001525471213,-1417.497849129611,-2510.461959343962,-2679.267311528376,83.19410039750964,190.40023939699665,-272.9330147505297,-38.778057700265855,-339.7882376924506,157.96754890400177,-2698.3082641631113,2425.357346672643,112.75750819913682,285.0295472004739,-3447.9290457823613,-1679.766251352751,262.4177040067623,404.45001366649024,793.5658554225173,334.1002894607608,-266.3665056785429,-4913.220131669617,-1594.1224510292268,-3489.714640273626,657.679912751958,-546.8838976250471,-137.88327280285395,-224.9177384280955,-238.1635172324151,12.435492398253603,6869.856745499897,0.0
-14.168999999999995,-328.4540994448102,-225.93357788705958,-1824.93392715373,-259.8161064221133,1226.538143547206,-429.6228489882677,72.58726728415652,355.9096269721805,992.3440358933312,3247.525855468295,54.48274426783825,20.166863291766106,163.76641769589332,26.1270242839245,-2108.461754093432,924.7993452136753,-356.0825283418998,-5.450203303320777,2292.971182941646,2364.6834218734552,-264.0116666429867,328.29954535446984,352.9256847328382,-106.15796061546891,272.97697250459714,-369.8580481543582,2686.6656704304633,-2665.026024569534,-301.1482511055342,310.0910854540723,-1846.9545537878055,116.30180130268695,-257.2398456776069,-1538.1684520625345,-2502.426832020531,939.0146394254166,60.3363394301499,141.34046244709523,-190.62917856073108,249.7889102371696,-124.72632711313035,242.47277280574522,138.36144199348314,2714.5197326784732,266.37595111734765,94.97068107772218,-2246.878559990023,1153.7780114325644,451.23400696003716,229.2749124412603,628.3860095155176,-113.06426514399794,-3093.9680708871488,-2690.66383345803,-2769.466990697244,-1014.4711588671425,23.800112831113836,-707.9881848582015,-115.44567226175859,-48.16915417157796,-97.75543765759264,34.325082703038454,2797.2584152772015,-3303.9379344226268
-13.423,-128.08658906172013,-598.1868106330501,-2398.4220362631586,-2714.4506411923376,2610.345777444233,1193.2397940148594,-351.65324244793914,392.5607786914072,-2850.542709259991,4305.437409215821,212.14317780739339,276.27693913332,300.1514174255866,54.23478506509373,-3846.780831519274,-974.3572875497773,-376.16335682677976,-95.1224559502044,-2118.291743867033,5680.028432744299,-912.9018313740498,-124.79332249445835,408.6111568236046,231.08627844043542,593.2954532625,-106.81600140829988,6596.237503828106,325.92146167996555,-932.5911070102663,-699.2435306878615,-2192.9501023071343,-2388.5632951431417,932.4423745780623,-2395.945506040007,-3858.1867774349403,-2733.2095072729517,137.5338505113814,40.127820929232556,-391.41620847312794,51.906829432718936,-463.96343632407434,162.685579614932,-3120.5063092087994,3493.763984767007,118.6181173553255,363.14950549139644,-4560.10355404983,-1461.8249016944023,172.95403876429566,600.2969186967941,840.206576133681,686.148966768171,743.877757602129,-6270.627039532392,-1922.597990032054,-4271.493748460142,883.9274910228446,-843.0561437319259,-173.26952544796205,-340.9597005789183,-383.09420997312395,54.066966662144715,8222.610808527626,0.0
-12.677000000000005,-228.33005968103691,-591.1613057858135,-2591.489915123224,-2413.6101058683666,2786.887743597009,1067.6863096191069,-155.59938284199418,475.6032768421944,-2848.1321001648357,5018.886411591974,195.68490745001262,308.29639120373963,312.2981429674772,-38.08328537643649,-3992.495024330721,-757.7916957246784,-375.34600822948926,-159.09729913724775,-2943.200352200426,5749.777735700359,-886.1773843481351,-255.8798253668826,319.4282811578957,222.63104697712322,644.7677270982995,-83.08398492971955,7005.197706348044,490.56667884784076,-1037.1717330579427,-672.7425057243386,-1985.6194066751532,-2527.9138842848706,614.5076369086189,-2487.316281795772,-4506.698794050742,-2144.653952545994,147.29626250862373,70.44176215439306,-316.78562128564596,154.5894988199242,-441.27994511540066,265.3523229516411,-3123.2613321493486,3710.0682901487994,123.29969043756216,300.49591483999995,-4713.467272793986,-1061.4871807755521,202.3460693805641,602.8096309909721,846.0924381172072,798.9747150512529,1530.9014379462337,-6440.476036376607,-1958.1793036987046,-4139.058838407364,862.1245566879696,-847.7615202501083,-150.6020575568681,-280.6108039248444,-459.98928505926887,90.55794975294381,8312.328587151263,0.0
-11.930999999999997,-369.68786583366665,-666.1637252394514,-4405.5290101662995,-2710.549073650037,4143.550360850087,689.8309899341203,-254.91815547326982,711.2528720058907,-4279.662346879965,7314.754629702689,288.296896711707,394.81000747660755,364.70131640386,-178.5660322069472,-6019.426065154841,-760.8386624012685,-290.74997917436855,-299.93242807950855,-4941.382154635023,8405.674967872103,-1135.6960356804464,-320.5041524636323,309.04751515933197,130.90423033580754,704.3264011206934,10.376735854738115,10037.049113107558,-84.92705425233115,-1975.1654860495255,-549.9426566884576,-2247.621276393482,-3657.629971604798,255.10771433145874,-3540.801659896985,-7548.779618207384,-2856.924711649307,274.77688815606365,-80.72711490802568,-352.0954332204299,55.39647482212963,-399.8545372484474,270.35016179112887,-4630.142686193693,5909.264475781477,192.00205387193967,228.6674637086461,-6961.605558611898,-1159.4618887864608,-13.051266935816116,906.7064933996279,854.6356290615045,1250.628621696888,3839.5407796123627,-8861.31934840031,-1671.8101336655118,-6730.006869236531,1028.6067452023144,-950.2452469704592,-188.23647860729892,-302.6133949370667,-399.467373096861,231.180813813449,12766.478433921237,680.6657901529676
-11.185999999999996,-245.51153051652113,-258.5606300670339,-2103.350570422738,-910.5032579846136,2197.8153601500303,165.9759042548301,-78.7850806627111,359.16635243399884,-1717.7591862939573,3691.851676714441,189.97617973267623,268.92455230919524,210.32857208189972,-206.0000351227911,-2746.9135302813575,16.405140190634306,-164.64442519033133,-226.79207325140183,-2351.57207523299,3823.884027412376,-564.8513587368302,-261.1113253813073,149.11782212384975,172.6998474063398,392.3659488630675,114.00198336161617,4602.806105137266,-65.513600945437,-765.3354278422964,-319.801284961576,-1141.5127806598844,-1874.102233020753,-152.32050278701837,-1587.6831693707527,-3701.721972618193,-824.5914361037204,182.77048333905105,-157.0314868239138,-133.1885949639087,112.69296417611655,-214.1566736331443,260.7867979642763,-1910.147207171432,2835.6645295518347,189.4680565550336,130.56753602361846,-3117.4404614579503,-164.9516156635278,0.48823410066750483,429.4666486291557,424.2436292992452,606.688326271913,1883.9213894432844,-4234.232284510057,-871.3808453991783,-2815.6143290424957,399.81993412334685,-479.8374261180625,-168.78624079924936,-168.93613316561095,-300.5435143738182,172.29546274055645,5919.294703870541,0.0
-10.44,-259.62652053428735,-219.97742509938638,-2229.599990397125,-671.3033396743135,2416.4040123064333,-109.78803910219004,42.083153407934574,369.4980582510838,-1545.8657517920128,4153.270343672573,194.6458569907362,307.0424190518215,211.4613865402821,-230.49278788648203,-2924.8285130573095,389.0935840239455,-154.8808697606499,-259.9696309899469,-3040.766581820038,4009.8001123730905,-610.9241011756244,-369.4937009592636,177.20305306122364,162.01814024352166,422.2553751012483,175.7406958744001,5079.481397052014,-211.0712301556307,-650.951762081653,-331.44124342349687,-1087.7129405315284,-1874.45359176322,-438.96903033847514,-1520.3101840209404,-3939.6106056163862,-211.06573554833665,211.63357666299584,-185.964719865112,-71.10387996649837,131.4889915460127,-198.79719902221564,278.08450519674625,-1732.5242913144607,3042.1769797368265,198.33938650545258,87.28803766202776,-3259.929436021942,248.6867660970212,-11.220452127600538,423.8314346785685,387.2385176440615,686.9613812453312,2424.811490632408,-4404.745648966984,-710.1916224616035,-2934.665161226609,355.0481876549387,-508.2316329572835,-183.61203968736643,-162.60822957238275,-319.5802837993838,213.67617572471912,6344.9379300962955,0.0
-9.693999999999999,-371.6364461121134,-242.54520827328383,-2681.7589210403403,-437.1104167649408,3528.9584741027047,-685.442846593016,91.76138217685175,527.5961884270457,-1700.6788359192358,5689.350603494363,271.5520702460561,461.6313291784594,227.49825189294268,-397.1670064772186,-3899.6968165230564,1031.9014513152133,-74.52257966192593,-403.5211662073105,-4339.891056710498,4806.167487428771,-840.9601189169817,-617.2758137138063,196.1287511821029,247.00851140383884,506.19414058132236,300.1899406630439,6704.307373253642,-272.78294000872785,-777.7295815455404,-368.9830859216335,-1333.4270671938175,-2423.4190156346986,-872.2053789918805,-1810.3945178126046,-5490.047592162299,180.2065565202732,281.23216595204235,-321.22780699873704,-48.90790074902142,214.91737875491782,-176.67814760667872,345.7766774273165,-2195.8175295232368,4164.8265103128815,295.748791356041,19.430122729560388,-4280.355162253427,595.7733766346641,-175.6070020774307,608.2480611714304,405.68276487064674,1025.7934911320638,3644.3188266296074,-5169.541547545079,-849.4923318848128,-3950.9258530655443,411.28737501253613,-632.9608254997684,-291.2805786635745,-233.27577610244637,-408.40938292465887,255.08092095769467,8332.906530760296,0.0
-8.949000000000005,-339.7081361740475,-145.2975151269253,-2239.2554525551486,-52.42579245211434,3063.1701076116606,-1065.1425762461,143.9061429177589,423.62016700707954,-1280.4606089168512,5066.362670665297,171.75185307632924,438.2829010431098,117.3935276948861,-387.2382965591686,-3326.938318679221,1371.4386717522475,82.97518085223842,-308.4183588638688,-4375.387143620659,3848.6685488979106,-716.7354336782239,-648.5785675161061,142.22030465535906,177.24505284284817,371.52749385749723,334.50962189475104,6089.847460685036,26.848844064196733,-654.6070794989937,-265.9345689017822,-1046.6727707433793,-2215.4287872431178,-914.267028148224,-1351.139677389759,-4653.733174591794,763.6855875380052,228.72648832237016,-291.8913320998199,24.77498281391381,101.34671956974897,-36.67560641337688,270.18358601715784,-1751.4783760124465,3918.7760982570744,197.85144649109776,-64.55892868155688,-3779.564597485729,1142.9980447708967,-177.01848949413989,500.41775438967534,222.81063781994862,899.179528669803,4197.784894452748,-4448.490806244512,-722.0358728233948,-3381.0058400906782,266.1705447025087,-497.51921451954223,-289.677329307009,-146.47120343002024,-317.1009084755924,232.9923536534356,7562.436519255625,0.0
-8.203000000000001,-365.6025698432113,-109.4802561438685,-1962.424335928104,324.3972789748394,2882.967884488182,-1238.7855895921066,231.24474914951213,384.37416657333324,-1121.705947344859,4961.891552040624,170.67430782891608,485.75893309638434,86.38633966063043,-400.61909016492194,-3278.1427495351995,1683.9991906703208,103.92973690904154,-327.6515421622853,-4435.954346406509,3144.4645574681535,-733.2439820273778,-863.7480237100181,136.62172500278265,226.53925625148645,391.8721169185279,372.0935357668844,5640.12273181166,-340.4571772056239,-560.6114001576268,-226.11782391840106,-860.142131459018,-2144.0133957498,-1077.0561079125605,-1191.2240466636465,-4557.726504938413,1540.0306717784297,204.8838418951239,-332.88639645249117,86.61971359467981,112.0589523556377,-15.150525643830292,274.6170223965002,-1610.6076568483668,4089.2929337249634,133.7737273899515,-182.19990262044078,-3733.3575117404025,1306.4187252964766,-247.36772868412407,430.4419295188002,111.56536770440954,932.4985333841616,4397.057384839929,-4095.6512005164514,-396.03952168626006,-3220.8550360677564,215.931824998239,-456.2953153653575,-327.59496314302135,-141.0593520660408,-330.0324661319312,236.44571835887393,7379.614150999023,0.0
-7.457,-507.09220899918034,-87.63556803308018,-2481.5760578695636,641.6422942085817,3596.0124256039635,-1996.6516164098548,377.585999915859,544.6229825331442,-912.742658487907,6603.416436286122,287.09383805454695,701.4716941438991,58.63309805411379,-632.8171935794825,-4334.0053633007665,2291.6626248765074,289.15773016767554,-439.98140682758486,-6851.031806489235,3580.255208822574,-912.4968844091826,-1416.447867916571,21.65550053969811,342.1309630946273,513.4807214474312,591.4401703590099,8010.061147133638,-335.3447651276908,-654.525008130277,-301.74608962003344,-898.170014498339,-2989.2418442628054,-1734.3955024272618,-1487.2192959869544,-6292.590622391406,2613.4208392410806,231.02813821417462,-555.0497412681866,206.33404442237364,170.62750208106323,-76.43526686482784,343.3925808780425,-1674.7000758503464,5190.108794215725,169.30750556080292,-290.944616726175,-4717.609677270498,1791.8912537177985,-583.724086315126,671.8940137602511,-28.9721417244765,1348.4141090810936,7543.200445498125,-4868.401483967665,-263.7715615776392,-4117.414765317332,259.45197315680656,-659.8398903701265,-528.128580608538,-222.6101040841223,-407.26758531908706,377.11271468313674,11101.111658411235,0.0
-6.711000000000005,-383.7458571297953,-24.64083444318188,-1569.8376521884466,713.7634322842823,2576.636050853974,-1621.5344841229507,325.0385429793861,375.4553993374556,-1051.7403358237304,4563.389323276455,138.11464320125114,571.1924669601756,68.62429886283181,-510.4953008330544,-3117.797260140692,1925.64199757964,318.8360352356316,-310.7606465937873,-4578.244638802366,1628.7042378077053,-538.8610298318112,-1138.9315777567854,-0.8862388007211592,238.0008176436599,255.36075975461134,591.9688173598578,5083.169489132488,-249.9098373192777,-398.98666349920046,-229.9637803797034,-614.9596060687609,-2418.8333640974843,-1277.2978254960694,-956.399804501006,-4239.556370224111,2186.15291716479,174.75018285335943,-411.2945773568563,226.17359371936732,124.51533869016535,-99.89666372333129,270.56028349753154,-1640.0853174469503,3959.2722771641465,88.89107533419542,-284.75579928960445,-3473.91520348736,1740.0316755609704,-565.943237157382,359.9943687349288,-240.37505354138972,1001.2338946940683,5170.376103958086,-2455.497764379684,222.9677601512069,-2984.0208009470107,180.7445134215859,-417.73241103943315,-394.72484796867025,-54.392412527776166,-310.61387522175767,310.085803706054,6967.66547475982,754.0888059206964
-5.966000000000001,-312.20477615872323,65.5770675725682,-1039.0576424010947,977.5575451027622,1974.3169923700916,-1962.7871321347225,314.8447401645242,283.1195987112585,-295.8654337036133,3965.942744108661,206.09861881697373,528.7683715370464,-60.17044318658719,-453.9843748023303,-2380.292583912312,2022.9128207259182,351.9225949526982,-242.57566713976675,-3873.0367608960923,1300.4513705690651,-441.4838192468503,-975.2862465993701,-74.48756308853443,216.56843205630696,250.57655373231384,422.67992419907085,4347.469031310006,-279.07343910780725,-318.318269955731,-140.55268413991809,-520.9638362332419,-2144.0805519918017,-1203.021752472993,-525.6243372397453,-3118.435498443303,2679.593940474625,76.95387336414011,-393.25531348674485,217.85843914114952,61.58800242442272,-144.47373927190043,158.92444076759526,-995.8492220272883,3505.8709676124545,-13.27489371816782,-283.8594326871671,-2741.6893135488895,1983.2533205883726,-560.1304608002464,303.75423391211194,-255.94342356425508,888.5273086974474,4380.659352960876,-2051.0588182147358,191.7316710859984,-2526.4573539348826,69.61097794100087,-382.7219050713072,-333.80849417841307,-54.04588610540885,-224.2297296523334,240.13973464133434,6145.63634823189,0.0
-5.22,-374.3580280373602,175.39075529342466,-1033.7676413470033,1555.5910898243465,2407.40984324454,-2959.342530520232,542.5732784529359,285.7155413972222,-110.44850586842284,5783.224123541486,375.07444581317225,813.412852857189,-173.35226162466128,-668.1282323801254,-3031.178636755094,3221.297574325151,497.87885041725525,-366.7548957893913,-5629.97167567182,1122.6010290091845,-413.41506348042356,-1370.2468192276144,-163.5582540108754,265.78535502850406,333.2093171503159,615.1566211545733,5843.458590421867,-325.0741813444429,-398.4205281269725,-199.5037228430176,-436.4300228753233,-2974.924537954539,-1710.5286721064272,-353.76299369644084,-3783.951132049124,4396.815887242326,23.30918897358172,-551.2082407284051,336.72398907771674,-1.7422899667883271,-188.07609408211835,251.94405176255876,-878.7562927648048,5124.455012615624,-107.96463477739604,-409.39428356964186,-3412.9680951088963,3263.23742989159,-803.7885380603553,329.7810435553026,-544.0402518713594,1210.836303020421,6264.9369801816265,-2642.4830231622536,158.5956122643646,-3482.5448705153253,38.27035368008299,-517.8324358257593,-444.15010078233354,-38.430612584699375,-306.0447749860399,321.6335815792293,8498.962446771588,0.0
-4.474000000000001,-183.93521420379622,148.4183176161425,-365.8652825558438,980.4715233690205,1145.8428939700798,-1830.3819109447063,332.9430220424075,121.28769817540118,197.28492755549746,3222.5392813904227,199.21707311372825,515.7719102213745,-77.49677726366548,-388.8239253190791,-1583.9567464709517,2042.7657478591295,336.98167929076305,-169.8497013479103,-3245.6660856073754,262.5818080698766,-175.50943011136206,-798.6303020394114,-77.4403525444742,147.13200222105507,155.930617168246,369.514478517289,3558.293640750032,-108.10819560476095,-217.9341023880458,-97.45908438859132,-222.65303022923396,-1687.8964873794343,-958.0073095413868,-56.28774297872157,-1683.7647118518678,2817.262594137154,-22.296283309027377,-300.5638623244382,187.07763742690122,-69.04248393243293,-143.36087574004793,175.37979767495904,-298.31343793461747,2888.7803821989737,-111.86767409002871,-241.07530835272587,-1787.964782918897,2064.2444772254107,-471.4623534739138,154.39071525481887,-389.83845776821954,661.1294163219206,3957.1863869410954,-985.196725403021,250.86383752638392,-1949.6423451981832,-62.22855750499592,-267.342339100818,-260.9894585283156,8.768947460837033,-185.34763655226232,190.3662210459954,5130.553554901229,0.0
-3.7289999999999996,-169.54542068140222,179.42606788031102,-150.98433195416396,1068.8822233469973,1011.8289890417116,-2366.0890851092245,316.16517215116426,94.47884995417249,194.07284324900837,3719.431622747219,233.60394046150574,550.326768072365,-80.91265381895161,-386.09962925006096,-1837.2920559559427,2394.5529212406054,394.50702482399197,-164.27300435199766,-3556.526493639197,-14.965435199344547,-87.49368063653168,-809.1634188210721,-115.22120863844268,134.23083737643523,117.85146164911365,328.06760517883924,3949.9495784693936,-56.36807066482127,-189.88244981312693,-64.00680128440081,-173.39717931972018,-1921.6962438051692,-989.6767976318202,125.89497074866895,-1291.8968129065502,3397.276438149672,-82.90703745914206,-292.84848572895635,180.3336939440529,-77.80887486190882,-185.03532979666403,195.5536511315841,-329.1283441155514,3412.0427721253254,-167.31182015218232,-242.20840507486895,-2067.7201889152634,2378.851213372621,-566.4879504737389,132.06510031856783,-493.66284538325203,628.4382172450124,4579.683898701122,-506.769573890056,426.54007638022836,-2140.8668153947415,-79.08022532558418,-265.8064089140245,-290.0640435852313,31.332204178772855,-161.87846326403084,209.97935456001468,6178.747549898544,0.0
